ticker,Return,Volatility,Sharpe,Min_Corr,Corr_value,D,W,M,3M,6M,A,YTD
MMP,-0.2892063649260218,0.5375565313217895,-0.5380017692555921,AGI,-0.5567360752294478,-2.04%,-3.01%,4.76%,28.70%,15.89%,nan%,-1.98%
MMS,0.07792276258098448,0.3963849181271656,0.19658357070988713,YQ,-1.0,6.57%,-2.76%,2.55%,11.49%,1.90%,nan%,9.80%
MNSO,1.2186195202293901,0.8666707546637759,1.4060928139915745,BSMX,-0.6139231413134809,-2.22%,3.69%,19.36%,64.92%,nan%,nan%,14.82%
MO,-0.06126955460542005,0.3539900697401861,-0.17308269311167215,PUBM,-1.0,1.26%,-1.79%,0.20%,16.19%,3.92%,nan%,3.59%
MOH,0.3983075728074184,0.5331142121363658,0.7471336605551513,ADV,-0.43979122369197987,-2.02%,-4.26%,0.44%,14.55%,15.65%,nan%,-3.75%
MOS,0.2735188749571982,0.7767816909374655,0.35211807660798444,LTRPB,-0.38390083031694516,-0.58%,-8.37%,12.82%,40.65%,93.69%,nan%,20.17%
MP,3.6111398416649547,0.8070358449938012,4.474571809995244,NOW,-1.0,0.00%,0.00%,0.00%,nan%,nan%,nan%,-9.71%
MPC,-0.13225674396800302,0.8197852752100596,-0.16133095820013832,CHWY,-0.42234839100441607,0.06%,-5.66%,4.35%,48.42%,16.36%,nan%,15.21%
MPLN,-0.2626449248811166,0.5125103120455631,-0.512467590813601,NI,-1.0,1.67%,6.54%,-0.13%,9.32%,-22.97%,nan%,-1.25%
MPLX,0.07505175616289213,0.6767785679983267,0.11089558640260856,AMRN,-0.4823076262840459,0.25%,0.48%,6.74%,39.45%,36.23%,nan%,12.02%
MPW,0.0900496007702229,0.5515193421087357,0.16327550802827334,YSG,-0.38552240580741187,-0.18%,-1.68%,-3.12%,20.02%,7.84%,nan%,0.41%
MRK,-0.14134651199905784,0.31243403568652883,-0.45240433452926865,CLVT,-0.38634100246790753,-1.67%,-4.83%,-5.78%,3.28%,-2.49%,nan%,-7.33%
MRO,-0.4938519814359918,0.9981319400980188,-0.49477625311488826,EVBG,-0.43516476759820577,0.13%,-11.17%,8.55%,83.83%,32.60%,nan%,19.04%
MS,0.3596601388113915,0.5563343037595385,0.6464820457428517,PLTR,-1.0,2.39%,-9.09%,-1.66%,39.97%,38.90%,nan%,7.39%
MSA,0.24362445078155953,0.4965768334012203,0.49060776579707605,YALA,-1.0000000000000002,4.05%,-4.24%,4.50%,18.71%,32.57%,nan%,10.96%
MSCI,0.4655370406214847,0.5098250335775388,0.9131309958530736,NNOX,-1.0,3.20%,-4.03%,-11.47%,13.22%,5.58%,nan%,-3.74%
MSGE,0.134350590626884,0.4991211164533277,0.2691743270281914,AYX,-1.0,3.90%,-9.45%,-15.51%,36.54%,25.25%,nan%,-5.85%
MSGN,0.016569261338575107,0.5558191160227506,0.029810528031383687,MRNA,-0.698527070046058,0.79%,14.90%,17.16%,93.18%,81.22%,nan%,17.37%
MSGS,-0.1760704175357847,0.4424895417305933,-0.39790865304333894,IPOE,-1.0000000000000002,2.60%,-7.14%,-12.06%,14.30%,5.34%,nan%,-4.36%
MSI,0.10941901017488297,0.4280745749706741,0.2556073557565966,ACCD,-1.0,1.56%,-3.55%,-1.48%,6.45%,20.86%,nan%,7.07%
MSM,0.23753674092340407,0.3947958841085552,0.6016697500779661,DAO,-1.0000000000000002,3.16%,-6.29%,-7.25%,18.25%,24.79%,nan%,2.39%
MSP,-0.24682190901475926,0.505674801073012,-0.48810403146650333,UTHR,-1.0,3.33%,-8.30%,-11.63%,-16.28%,nan%,nan%,-6.56%
MT,0.24983503849123445,0.7285979063192625,0.3428983755297258,MCFE,-1.0,1.66%,-3.74%,-5.72%,58.75%,96.81%,nan%,-3.01%
MTB,-0.13745446202941608,0.6226689414756232,-0.2207504708740917,BIIB,-1.0,2.64%,-7.47%,4.06%,29.06%,27.50%,nan%,10.29%
MTD,0.37994113672394636,0.40136151183906266,0.9466307194803836,XL,-1.0000000000000002,2.40%,-5.40%,2.49%,17.05%,24.93%,nan%,4.87%
MTDR,-0.05243391191665089,1.5845021315582333,-0.03309172696731323,GIS,-0.40690314065491207,1.19%,1.80%,26.70%,116.12%,76.04%,nan%,50.66%
MTG,-0.11714778647540904,0.8408399971780407,-0.13932232870530775,DOCU,-1.0,3.29%,-7.57%,-6.61%,17.15%,43.51%,nan%,-3.90%
MTH,0.31310421489293855,0.7802822637704578,0.40127044972157283,RMO,-0.26884007679755234,0.38%,-15.77%,-3.09%,-7.84%,-19.08%,nan%,5.05%
MTN,0.1431524566665761,0.49697952931994055,0.2880449761431096,SNOW,-1.0,1.56%,-2.07%,-4.66%,14.62%,38.50%,nan%,0.90%
MTOR,0.12638349350120642,0.6396796921027236,0.19757309019106864,ZI,-0.5849223833576598,-0.89%,-8.57%,-7.52%,6.04%,13.45%,nan%,8.74%
MTX,0.14702437299670004,0.6099468331258894,0.24104457144768074,IPOE,-1.0,2.51%,-7.37%,-0.79%,12.69%,31.71%,nan%,6.78%
MTZ,0.25799821914644616,0.675810747914718,0.3817610476638994,PTON,-0.21986958036118906,1.75%,-6.26%,13.16%,55.42%,93.94%,nan%,23.91%
MUFG,-0.07310464549571814,0.3595271497460223,-0.20333553543135988,ALVR,-1.0,1.25%,-2.36%,2.93%,15.74%,21.93%,nan%,9.71%
MUSA,0.11237940560899876,0.43755736872858475,0.2568335346186509,DNMR,-1.0,2.80%,0.57%,-4.81%,2.05%,-5.75%,nan%,-1.90%
MXL,0.38307299075030127,0.7744234228174406,0.4946557393068486,NNOX,-1.0000000000000002,6.50%,-11.50%,-17.81%,18.72%,23.83%,nan%,-16.16%
MYOV,0.48291878095917357,0.8303375326954994,0.5815933423983486,LI,-0.34151849827593794,-1.64%,11.65%,-15.68%,68.77%,53.22%,nan%,-13.47%
MYTE,1.0825206347579557,0.7487018715009347,1.4458634016605423,ALVR,-0.8981014483727549,-1.32%,-2.60%,nan%,nan%,nan%,nan%,nan%
NAC,0.05263680750160171,0.25845471179678875,0.2036596939389043,XL,-1.0,-0.13%,1.08%,-0.42%,4.30%,3.86%,nan%,0.31%
NAD,0.08885908439706501,0.23641708619861468,0.37585728606101776,ARCT,-0.2896540566671246,-0.13%,0.86%,-0.19%,7.10%,6.82%,nan%,0.20%
NAV,0.40864972765562924,0.7489624557984861,0.5456211115682139,CCIV,-0.49255473456892107,-0.14%,-0.29%,0.09%,2.06%,37.37%,nan%,0.34%
NCLH,-0.7751611053541017,1.289507428833796,-0.60112961586824,EAR,-1.0,3.35%,-7.89%,-10.93%,36.20%,66.06%,nan%,-2.79%
NCR,0.0477857742590344,0.8375316214351346,0.057055486665867135,BTRS,-1.0000000000000002,2.06%,-0.21%,-11.21%,64.17%,81.01%,nan%,-1.52%
NEA,0.08988740023474988,0.23096891135427544,0.3891753210754612,ALVR,-0.5793032881564918,-0.37%,0.20%,-0.01%,6.21%,5.93%,nan%,0.26%
NEE,0.33670975169632184,0.4128400083367615,0.8155938012230183,XL,-0.20832161719305456,-0.06%,-3.97%,4.82%,10.98%,16.36%,nan%,8.36%
NEM,0.3142889399609147,0.45033791899721193,0.6978957949194159,HMSY,-0.20501425231989595,-2.12%,-3.48%,-0.48%,-4.52%,-12.96%,nan%,-0.99%
NEP,0.48290649629003635,0.6030722625035989,0.8007440008686431,GOCO,-1.0,0.42%,-4.11%,21.55%,30.96%,33.45%,nan%,26.88%
NET,1.4717296452159583,0.6732860220554263,2.1858906868778014,TXT,-0.2882402635427519,0.85%,-8.16%,0.88%,47.51%,84.19%,nan%,12.59%
NEU,-0.16878919935444656,0.35596471411074204,-0.4741739634955378,BNR,-0.28380087113812497,-3.59%,-5.57%,-1.53%,10.18%,5.69%,nan%,-2.73%
NEWR,-0.0005416785045580234,0.6528182895029289,-0.0008297538737318007,ACCD,-1.0,2.34%,-5.27%,14.95%,23.94%,6.02%,nan%,3.44%
NFG,-0.02209033053898735,0.40601363944796615,-0.05440785331503229,XPEV,-0.37576069597299205,1.90%,-3.45%,-2.12%,1.85%,1.39%,nan%,2.63%
NGG,-0.006050572446492359,0.37111441312771465,-0.016303792664636083,ADV,-1.0000000000000002,-0.23%,-3.30%,-1.61%,-0.47%,0.11%,nan%,-0.66%
NGVT,-0.1403361656823554,0.6784995785120338,-0.20683309190864357,ABCM,-0.42251630641069987,1.26%,-9.34%,-13.26%,19.70%,12.33%,nan%,-4.33%
NHI,-0.08582635096753172,0.7438349525520528,-0.11538359507450771,AGI,-0.9999999999999999,1.41%,-2.92%,-6.26%,17.52%,8.17%,nan%,-1.06%
NI,-0.1385909790034858,0.44284160886200125,-0.3129583495092794,MPLN,-1.0000000000000002,2.25%,1.00%,-3.44%,-3.57%,-8.58%,nan%,-0.61%
NIO,2.469031996213654,0.9722899446877468,2.5393988796280205,HE,-1.0,-0.66%,-7.99%,16.95%,86.40%,377.39%,nan%,16.27%
NJR,-0.13372744470051207,0.6253258074421035,-0.21385243197865836,CLVT,-0.27972983334189344,1.35%,-1.19%,-1.52%,21.15%,15.23%,nan%,3.01%
NKE,0.33244637075535,0.40523185296718656,0.8203855849956337,MCFE,-0.36864459161716107,1.44%,-4.13%,-5.57%,11.47%,37.44%,nan%,2.57%
NLSN,0.12561325758273514,0.5663412526656845,0.22179782417666402,UTZ,-1.0,0.71%,2.76%,7.00%,65.88%,55.90%,nan%,8.72%
NLY,0.03353178464120793,0.5863104662725995,0.057191175273370684,SRNE,-0.23963466337950057,0.84%,-2.87%,-3.91%,17.59%,15.94%,nan%,1.42%
NMR,0.09779096617399584,0.4274414042620574,0.2287821563351448,CVAC,-0.8225159307808091,-1.91%,-2.01%,0.56%,20.18%,14.29%,nan%,6.38%
NNI,0.2236498520771346,0.43487812772270545,0.5142816753013205,SRNE,-1.0,2.38%,-1.43%,-3.44%,13.06%,19.34%,nan%,2.34%
NNN,-0.18666156591643104,0.6559930822332912,-0.2845480706609776,HIMS,-1.0,1.24%,-1.75%,-3.43%,23.45%,13.29%,nan%,0.28%
NOAH,0.29106446371738787,0.5275666959692594,0.5517112166882266,SKLZ,-1.0,1.28%,-3.99%,-0.44%,80.78%,56.22%,nan%,4.69%
NOC,-0.19290701714973854,0.38171764067854685,-0.5053657378967977,BEPC,-1.0,0.37%,-3.87%,-5.94%,-0.65%,-11.03%,nan%,-1.95%
NOK,0.09365777403987816,0.6888162013222732,0.13596917996424845,EBC,-0.6929135980738409,-7.02%,8.57%,16.62%,35.31%,-4.60%,nan%,7.93%
NOMD,0.14589434286907946,0.32863865592194896,0.4439354295062875,BSY,-0.2583562433788011,0.51%,-3.09%,-1.26%,3.51%,8.85%,nan%,2.64%
NOV,-0.5818752759515688,0.8612354938347835,-0.675628536116968,CHWY,-1.0,1.17%,-7.68%,-9.83%,47.38%,7.56%,nan%,-2.62%
NOVA,1.3366217803936764,0.9817262967729169,1.3615014539055894,DASH,-0.20560961917413398,1.39%,-18.63%,-2.84%,82.25%,75.33%,nan%,9.57%
NOW,0.6469508030925959,0.4933851827407398,1.3112489505639462,MP,-1.0000000000000002,2.14%,0.38%,-1.32%,9.16%,23.67%,nan%,7.14%
NRG,0.12300077893368125,0.4698380780165053,0.26179397688018013,SRRK,-0.38544580354851143,-1.20%,0.50%,11.16%,32.00%,24.64%,nan%,12.31%
NRZ,-0.3801157227153697,1.036633938734811,-0.36668269146126226,MAX,-1.0000000000000002,2.04%,-4.09%,-5.53%,27.77%,23.11%,nan%,0.80%
NSA,0.12410879677652617,0.5038155619989377,0.24633775956445714,KC,-1.0,1.64%,0.44%,1.42%,8.93%,20.97%,nan%,4.25%
NSC,0.2261385012152115,0.4664127005834603,0.484846362314583,BFT,-1.0,0.13%,-3.11%,-0.42%,13.63%,24.24%,nan%,3.81%
NSP,-0.012696470880568975,0.7586846598590471,-0.016734845914675275,QDEL,-1.0,3.74%,-6.89%,-3.60%,2.96%,18.69%,nan%,2.27%
NTCO,-0.030267307137449254,0.7866607613922298,-0.03847567925452677,ARCT,-0.30218906680885044,-0.32%,-1.27%,-10.95%,11.66%,-0.45%,nan%,-5.85%
NTR,0.16782179152708285,0.4688409536935738,0.35795036718735157,VERX,-0.28938674637651796,1.46%,-6.70%,2.10%,22.03%,54.07%,nan%,11.21%
NUE,0.011379831725624451,0.4898494580906762,0.023231283688626488,AXON,-0.3687945106576098,0.70%,-11.04%,-8.39%,2.83%,18.10%,nan%,-0.39%
NUS,0.40179576009363394,0.7764074697831113,0.5175063040105413,GCMG,-1.0,1.04%,0.09%,5.93%,18.09%,30.96%,nan%,10.16%
NUV,0.11465875998810938,0.17878661374561292,0.6413162461438637,GME,-0.26779640264796456,0.88%,2.91%,2.09%,5.42%,8.65%,nan%,5.52%
NVG,0.0715924359031021,0.22651494249023915,0.31606054380358206,STTK,-0.3308826671962904,0.12%,0.72%,0.83%,9.79%,9.28%,nan%,2.02%
NVO,0.2244879505360728,0.3104998526590372,0.7229889116327057,CLOV,-0.3106330354721969,-1.08%,-4.43%,-0.36%,8.94%,7.37%,nan%,2.22%
NVR,0.19309279998756562,0.5872047655295739,0.3288338435288818,ABCM,-0.3169233433423579,1.17%,-0.88%,8.99%,12.48%,13.14%,nan%,14.43%
NVRO,0.37088038136103574,0.53985095143512,0.6870051453555855,BEPC,-1.0000000000000002,3.37%,-8.05%,-6.53%,8.43%,21.68%,nan%,2.21%
NVS,-0.009472416209475136,0.2885908515959703,-0.032822995452179475,ACCD,-1.0,1.44%,-6.64%,-4.19%,15.87%,10.14%,nan%,-4.13%
NVST,0.19510989507493795,0.5882808479491384,0.3316611372869422,QDEL,-1.0,2.93%,-2.84%,5.37%,34.52%,62.51%,nan%,11.77%
NVT,-0.025576351330322652,0.5871935154984759,-0.043556937628322696,CLX,-0.5059935660347472,0.99%,-5.29%,-3.21%,24.88%,25.27%,nan%,3.14%
NVTA,1.0317742841707997,1.001472582219351,1.0302571458165108,BNTX,-0.7012066479998921,-4.20%,-10.31%,18.44%,26.29%,69.59%,nan%,18.87%
NWG,-0.21627136939541763,0.6296600664137888,-0.34347321821945154,BIGC,-1.0,5.73%,-5.01%,-11.95%,24.76%,44.20%,nan%,1.77%
NYCB,-0.046104203887814076,0.481423661289993,-0.095766385400078,CHGG,-1.0,2.51%,-5.25%,-0.85%,28.64%,3.26%,nan%,0.29%
NYT,0.40867888516261747,0.42195132959901305,0.9685450820856315,SNOW,-1.0,1.08%,-0.54%,-4.09%,25.19%,7.75%,nan%,-1.73%
NZF,0.04773600731947232,0.26370837643302586,0.1810181684979425,AMWL,-1.0000000000000002,-0.06%,1.00%,0.78%,11.16%,8.59%,nan%,1.53%
O,-0.12609261080462547,0.5852195789724325,-0.21546205105787347,AI,-1.0,0.81%,-0.92%,-4.63%,3.26%,0.64%,nan%,-1.21%
OC,0.23456484741500971,0.5677387652240954,0.4131562996626156,WISH,-1.0000000000000002,1.80%,-8.22%,2.77%,18.93%,29.17%,nan%,8.80%
OCFT,0.6173808596223593,0.8353783740482059,0.7390433829769372,BBBY,-0.12300068701766526,-3.32%,-7.90%,4.11%,1.89%,-14.21%,nan%,3.50%
OFC,-0.0399402531590947,0.5223842685497102,-0.07645761092687647,BEKE,-1.0,2.92%,0.08%,0.73%,18.38%,1.45%,nan%,3.37%
OGE,-0.2551046783872027,0.43016246440249123,-0.5930426280720491,NNOX,-1.0000000000000002,1.85%,-2.68%,-2.99%,0.44%,-4.89%,nan%,-0.10%
OGS,-0.1943388942011873,0.4875633717063819,-0.39859207126457635,ALVR,-1.0,0.70%,3.31%,-4.74%,6.69%,-2.01%,nan%,-5.04%
OHI,-0.029057043640193174,0.7716223066226755,-0.03765708092003373,LSXMB,-0.5046339853823095,0.30%,0.70%,-0.28%,25.72%,14.44%,nan%,3.32%
OI,0.13311458124722747,0.8961214242584643,0.148545250279424,BLI,-0.3326655375905963,0.60%,-4.89%,6.22%,34.04%,21.07%,nan%,14.29%
OKE,-0.41196738311623216,0.9565320651962549,-0.43068852378901423,GO,-0.4824605131982137,-0.05%,-4.91%,6.13%,40.46%,50.58%,nan%,14.16%
OLN,0.4995753280592828,0.7900472660852526,0.6323360000151871,UTZ,-1.0000000000000002,1.26%,-7.79%,-2.65%,45.87%,118.64%,nan%,10.99%
OMC,-0.13710799069507662,0.47931073920980094,-0.28605240709005386,LPRO,-0.49928740157324447,1.08%,-0.30%,0.02%,33.53%,18.74%,nan%,5.63%
OMF,0.39926687418898665,0.8774495553367011,0.45503114311315274,GO,-1.0,4.68%,-7.36%,-3.32%,35.07%,77.07%,nan%,14.51%
OMI,1.6379195258424226,1.1440177051229456,1.4317256791636788,VAC,-1.0,2.31%,5.48%,7.50%,15.78%,80.90%,nan%,8.28%
ONTF,-3.2804021599427204,0.8689689846608408,-3.7750509141854627,AIMC,-1.0000000000000002,-5.04%,nan%,nan%,nan%,nan%,nan%,nan%
ONTO,0.45444740223734403,0.6233040615231431,0.7290942419448209,CLVT,-1.0,2.84%,-6.47%,13.67%,68.54%,42.91%,nan%,26.08%
ORA,0.43144758740699063,0.49998138558726823,0.8629273005838424,HYLN,-0.8467488381302225,1.59%,7.14%,26.45%,61.30%,92.46%,nan%,31.75%
ORAN,-0.143966952135426,0.33814760315712583,-0.4257518042158927,IMAB,-0.4384727402004088,-0.84%,0.34%,-0.93%,8.49%,4.67%,nan%,0.67%
ORCC,-0.11089204572965837,0.49144597645506793,-0.22564442694098857,BIGC,-0.24901254541781764,-0.07%,-2.27%,1.90%,16.86%,12.08%,nan%,6.95%
ORCL,0.17350730591159033,0.3862919594079311,0.44916105988207633,ASAN,-1.0,1.90%,0.12%,-6.23%,8.11%,9.84%,nan%,-1.31%
ORI,-0.0429394711927514,0.5257637587114216,-0.08167065622398631,BTRS,-1.0000000000000002,1.97%,-1.58%,-3.26%,18.47%,21.59%,nan%,3.37%
OSH,0.58272553497452,0.5860684746796528,0.9942959912543323,LLY,-0.3164315238165978,-4.95%,-5.26%,-15.19%,8.99%,nan%,nan%,-12.48%
OSK,0.03601264196931117,0.4974640477428865,0.07239245154038598,RXT,-1.0,3.29%,-3.57%,6.41%,36.58%,17.30%,nan%,12.05%
OTIS,0.4017804752492971,0.3908875680678267,1.027867110830141,VIPS,-0.634053742465087,-1.19%,-0.35%,-4.29%,5.82%,3.68%,nan%,-5.36%
OUT,-0.2620414239119328,0.9694339821099505,-0.27030352633358873,LTRPB,-0.3705699152117041,-0.32%,1.84%,-6.80%,39.05%,26.51%,nan%,2.81%
OVV,-0.17453698194921766,1.5862586661920879,-0.11003059316183564,BNGO,-0.44296668360292085,0.38%,-8.10%,9.75%,72.36%,65.45%,nan%,29.94%
OXY,-0.5747237632025037,1.1648948539095307,-0.4933696472893325,DPZ,-1.0,1.27%,-6.65%,15.89%,119.83%,27.64%,nan%,30.33%
PAC,-0.1229804127694753,0.667821410148616,-0.1841516472826282,LAZR,-0.2468605895490875,-0.55%,-3.21%,-10.33%,19.97%,48.74%,nan%,-4.97%
PAG,0.2635432364156683,0.6449532755375488,0.40862376611082885,VERX,-1.0,2.14%,-8.39%,0.76%,17.87%,34.54%,nan%,9.95%
PAGS,0.42828509517676366,0.7254016997174846,0.5904109341673225,HYFM,-1.0000000000000002,3.64%,-12.73%,-13.94%,33.71%,28.04%,nan%,-1.16%
PANW,0.43292121182562915,0.44280053478224574,0.9776889994916675,FSKR,-1.0,1.30%,-3.80%,-1.31%,58.57%,37.05%,nan%,6.88%
PAYC,0.4262395744361022,0.6363865334299245,0.6697809460844562,LESL,-1.0000000000000002,3.05%,-7.34%,-16.03%,4.30%,33.54%,nan%,-3.99%
PB,-0.004928694241281046,0.5911979400550677,-0.0083367919732974,VIPS,-1.0,1.85%,-4.00%,-2.77%,23.28%,23.38%,nan%,-0.17%
PBA,-0.17008988983330933,0.813581790188764,-0.2090630492035051,CNXC,-0.5246371447453315,1.15%,-5.29%,11.81%,28.08%,12.68%,nan%,17.51%
PBH,0.04532760730162244,0.4058750324786519,0.1116787278705215,SEER,-1.0,1.90%,5.04%,14.71%,21.10%,7.56%,nan%,21.22%
PBR,-0.3145547114386227,0.835552250411905,-0.37646324485818283,BJ,-0.3384228209568253,-0.82%,-1.37%,-10.51%,51.58%,15.92%,nan%,-1.42%
PCG,0.10552073305477108,0.7225508342785553,0.14603918236442184,LTRPB,-1.0,0.25%,-2.47%,-8.27%,19.56%,22.25%,nan%,-4.82%
PCI,-0.048513964980670315,0.40794061678280225,-0.11892408596935657,IPOF,-0.3318875165593136,0.19%,-0.71%,0.25%,14.50%,14.52%,nan%,2.25%
PD,0.7453594524945957,0.7412414194686122,1.005555589471694,CRSR,-0.23230074946285734,1.62%,-0.29%,16.86%,79.82%,59.88%,nan%,31.87%
PDM,-0.2482043492394782,0.6170290630002666,-0.4022571449594279,BLI,-1.0,2.82%,-4.29%,-5.24%,36.37%,-2.62%,nan%,0.37%
PEAK,-0.061402203882717145,0.576806383449846,-0.10645201864007481,BLI,-1.0000000000000002,0.46%,-1.76%,-1.92%,11.35%,11.49%,nan%,0.89%
PEB,-0.26188500313150964,0.8697504005913104,-0.3011036303673605,MSP,-1.0,0.65%,-10.43%,-2.23%,53.50%,73.63%,nan%,5.00%
PEG,0.04277319391730704,0.3977684900542246,0.1075328865578973,ADV,-0.3448107950619287,0.79%,-3.31%,-3.21%,-2.12%,2.71%,nan%,1.75%
PEN,0.43873524082824916,0.5267608555919459,0.8328926422127966,LSPD,-0.6061711747285469,0.72%,6.99%,49.19%,0.02%,17.66%,nan%,48.21%
PFE,-0.004332177721328652,0.34619740081583994,-0.012513605564685212,BEKE,-1.0000000000000002,0.14%,-0.71%,-1.41%,8.92%,0.43%,nan%,-4.10%
PFGC,0.026966755523981874,1.0923995180703616,0.024685799543024828,ASAN,-1.0000000000000002,0.82%,-9.04%,-1.53%,39.48%,67.31%,nan%,10.82%
PFSI,0.6030295647254128,0.7207008880475178,0.8367265459587632,FIZZ,-1.0000000000000002,2.20%,-2.83%,-11.61%,14.43%,20.88%,nan%,-1.66%
PG,0.07868748787466577,0.3146835170348166,0.2500527787922231,GB,-0.14797106522638864,0.06%,-1.38%,-7.30%,-5.92%,-1.08%,nan%,-6.32%
PGR,0.22521420018708113,0.36030829883198084,0.6250597083585442,DNMR,-1.0,1.36%,-5.55%,-7.52%,-0.49%,1.33%,nan%,-7.22%
PH,0.29254078467196604,0.5886176321945739,0.4969962989067639,DNMR,-0.37185738801172014,-0.83%,-3.84%,-2.86%,27.51%,49.12%,nan%,2.59%
PHG,0.15884411000297582,0.35749962139005304,0.44431965937571605,SUMO,-1.0,0.69%,-2.29%,0.22%,16.75%,4.91%,nan%,4.97%
PHI,0.3997937885443586,0.38787855073718114,1.030718991252628,ABCM,-0.4493995521292881,-1.91%,1.70%,6.95%,10.76%,15.23%,nan%,2.54%
PHM,0.20390448536279152,0.6493021763394138,0.3140363497814664,RMO,-0.22491852642408638,1.60%,-11.02%,0.88%,7.08%,0.37%,nan%,11.62%
PHR,0.9448340709570888,0.6074439733759062,1.555425870317088,KR,-1.0,3.50%,-6.46%,20.33%,76.60%,117.20%,nan%,37.41%
PII,0.17113708113887552,0.6505286265403654,0.2630738666321496,EAR,-1.0,0.47%,-1.74%,22.45%,29.25%,14.00%,nan%,24.44%
PING,0.30128416377720585,0.6792721514779798,0.44353969630826634,IMAB,-1.0,4.42%,-7.40%,4.43%,8.02%,-12.95%,nan%,18.51%
PINS,1.3709321353768231,0.7906155207055043,1.7340060996443307,TR,-0.38662309977996917,0.91%,-6.25%,3.96%,16.22%,99.80%,nan%,24.37%
PJT,0.4563441157725977,0.5680768250216509,0.8033140865325834,ADCT,-0.17659107714790992,-1.94%,-11.30%,-8.32%,2.04%,29.08%,nan%,-5.40%
PK,-0.2565611923025908,1.000917598188848,-0.2563259880402104,CD,-1.0,0.22%,-8.15%,-2.74%,67.98%,101.69%,nan%,5.83%
PKG,0.212227874615276,0.44143690632119953,0.48076604283932295,RPRX,-0.34096931723876445,-2.44%,-4.23%,-2.50%,18.31%,42.00%,nan%,-3.34%
PKI,0.3716674225817482,0.383441389763445,0.9692939586178725,PLTK,-1.0,1.90%,-3.19%,2.54%,13.58%,23.81%,nan%,1.11%
PKX,0.16481508862214597,0.48126206595322024,0.3424643251192093,BEPC,-1.0,1.55%,-8.65%,-12.07%,18.31%,36.91%,nan%,-4.56%
PLAN,0.3593898000115702,0.680031655497321,0.5284898094173883,ALXO,-0.3855860040815044,2.38%,-6.78%,-7.17%,20.51%,46.88%,nan%,11.97%
PLD,0.1859830503873059,0.4533014080063295,0.4102856225514062,BNR,-1.0000000000000002,0.35%,1.96%,3.55%,4.64%,-0.97%,nan%,7.06%
PLNT,0.025683532346310115,0.8230436865157169,0.031205551742993245,VLDR,-0.4380206107752144,0.94%,-9.24%,-7.25%,21.48%,37.93%,nan%,0.21%
PLTR,3.6555412422592077,1.0647830530057376,3.4331324413363946,DOOR,-0.5941285004024158,0.91%,7.98%,49.38%,247.29%,nan%,nan%,44.59%
PM,0.050200625347981136,0.38513827197996076,0.13034442173171806,TDOC,-1.0000000000000002,4.24%,-1.28%,-3.79%,13.77%,6.86%,nan%,1.80%
PNC,0.032927916624727195,0.5618788704297172,0.058603229908866974,RLAY,-1.0,2.94%,-5.93%,-2.99%,29.20%,36.94%,nan%,6.08%
PNM,0.012527249816187228,0.4877516694375712,0.025683663636933238,ACCD,-1.0,0.23%,-0.25%,-0.02%,-2.96%,16.46%,nan%,1.44%
PNR,0.1868168912930072,0.4741958404804301,0.3939656895845695,STTK,-0.21671059713693414,0.39%,-6.07%,2.93%,9.82%,28.01%,nan%,4.26%
PNW,-0.07884762363827423,0.43368484193854384,-0.1818085762136171,CVAC,-0.39155151959339574,0.43%,-1.32%,-4.85%,-6.74%,-7.51%,nan%,-1.65%
POR,-0.18391089797968266,0.4960783375236826,-0.3707295482760378,NARI,-0.362140464443825,0.28%,1.20%,-1.12%,8.67%,-2.08%,nan%,0.65%
POST,-0.11662404581583935,0.359008572084223,-0.3248503096702646,CNXC,-1.0,1.02%,-4.13%,-6.10%,10.42%,6.89%,nan%,-4.66%
PPG,0.08794683001657276,0.42882076864898794,0.20508995003588973,BJ,-0.3008922908045812,-0.46%,-2.26%,-6.59%,4.25%,26.24%,nan%,-2.85%
PPL,-0.1672426571583314,0.4535682603126992,-0.36872654414361117,ADV,-1.0000000000000002,0.40%,-0.54%,-1.88%,2.08%,7.02%,nan%,-1.17%
PQG,0.02975255439108349,0.5789288423660071,0.05139242030072066,BJ,-1.0000000000000002,3.45%,-9.10%,-3.37%,35.94%,28.07%,nan%,5.89%
PRG,0.09467165799989771,0.7911414585433147,0.11966464022023499,VIR,-0.3336457478400305,1.17%,-7.16%,-12.42%,6.52%,6.76%,nan%,-1.00%
PRGO,-0.12022523078781397,0.45663634526049335,-0.2632844100905506,RSI,-1.0000000000000002,2.25%,-1.36%,-4.52%,-2.21%,-18.74%,nan%,-3.64%
PRI,0.113090613356447,0.533454364162761,0.21199679101686417,PRAX,-1.0,2.52%,2.45%,4.02%,26.76%,17.14%,nan%,9.84%
PRLB,0.713310056351819,0.6212497539407256,1.1481856561344845,ZM,-0.6551834280208552,0.17%,9.77%,38.07%,79.37%,76.32%,nan%,41.17%
PRMW,0.14602888844329828,0.6151752028623813,0.2373777222551116,PRAX,-0.4342966468414814,-0.76%,-4.22%,-1.47%,23.81%,9.62%,nan%,10.65%
PRSP,0.09700506215076521,0.5816801397025141,0.16676701769528532,LU,-0.6610815030577966,-0.48%,7.66%,20.22%,61.97%,36.16%,nan%,20.85%
PRU,-0.08195183594378327,0.6598884123297404,-0.12419044555495645,BFT,-1.0,2.25%,-5.25%,0.27%,24.08%,27.43%,nan%,2.68%
