,Exp Return,Volatility,Sharpe,Min_Corr,Corr_value,Security,GICS Sector,GICS Sub-Industry,mv_Returns,mv_Volatility,mv_w0,mv_w1,mv_w2,mv_w3,mv_w4,mv_w5,mv_w6,mv_w7,mv_w8,mv_w9,or_Returns,or_Volatility,or_w0,or_w1,or_w2,or_w3,or_w4,or_w5,or_w6,or_w7,or_w8,or_w9,Security,GICS Sector,GICS Sub-Industry,mv_Returns,mv_Volatility,mv_w0,mv_w1,mv_w2,mv_w3,mv_w4,mv_w5,mv_w6,mv_w7,mv_w8,mv_w9,or_Returns,or_Volatility,or_w0,or_w1,or_w2,or_w3,or_w4,or_w5,or_w6,or_w7,or_w8,or_w9
LNT,-0.053949133420391204,0.38769176919094683,-0.13915470409128045,VNT,0.10524671164119843,Alliant Energy Corp,Utilities,Electric Utilities,-0.011760030734555695,0.2632847514309738,0.2098230866497654,0.0032144532576379916,0.23474350975769664,0.039420212297203605,0.0092344961015935,0.16279698687745034,0.0091843629822106,0.15557895935435911,0.033372003341196214,0.14263192938088667,0.06471641444254031,0.34979121906613564,0.0541359000505135,0.2365075460306718,0.08752468485684127,0.039735325981439286,0.22461222904666664,0.04346897931816325,0.05588830357901279,0.02518643190995556,0.005797437387372066,0.22714316183936392,Alliant Energy Corp,Utilities,Electric Utilities,-0.011760030734555695,0.2632847514309738,0.2098230866497654,0.0032144532576379916,0.23474350975769664,0.039420212297203605,0.0092344961015935,0.16279698687745034,0.0091843629822106,0.15557895935435911,0.033372003341196214,0.14263192938088667,0.06471641444254031,0.34979121906613564,0.0541359000505135,0.2365075460306718,0.08752468485684127,0.039735325981439286,0.22461222904666664,0.04346897931816325,0.05588830357901279,0.02518643190995556,0.005797437387372066,0.22714316183936392
ALL,-0.009551560527998881,0.4346250838863753,-0.021976551474180355,KR,0.14130483999131743,Allstate Corp,Financials,Property & Casualty Insurance,-0.013268554958683098,0.298210009116726,0.15755708322681836,0.20090783420091718,0.06861641135379265,0.049334907070252614,0.0003374229733639914,0.3582598501377218,0.025068498929941813,0.03242567149657664,0.03818750875188254,0.06930481185873225,0.02577620111566263,0.3673363513142538,0.051981519394642565,0.25736036479601826,0.06183755509875378,0.060569354856437614,0.02302571963971808,0.0017019420823417397,0.23387987261671575,0.08747903379985898,0.2175677646770103,0.004596873038502961,Allstate Corp,Financials,Property & Casualty Insurance,-0.013268554958683098,0.298210009116726,0.15755708322681836,0.20090783420091718,0.06861641135379265,0.049334907070252614,0.0003374229733639914,0.3582598501377218,0.025068498929941813,0.03242567149657664,0.03818750875188254,0.06930481185873225,0.02577620111566263,0.3673363513142538,0.051981519394642565,0.25736036479601826,0.06183755509875378,0.060569354856437614,0.02302571963971808,0.0017019420823417397,0.23387987261671575,0.08747903379985898,0.2175677646770103,0.004596873038502961
GOOGL,-0.0030753689310915044,0.3869729248756805,-0.007947245746144907,VNT,0.11042682010615862,Alphabet Inc. (Class A),Communication Services,Interactive Media & Services,0.018785770012852733,0.35861919739919046,0.17520955281826717,0.002327639181748393,0.012517358893914974,0.004901777228884817,0.009358636141054179,0.20473757439842896,0.009734804134780851,0.2974316870700173,0.09891757890622947,0.1848633912266739,0.1237907713483937,0.4747231582244603,0.0934124336227098,0.19514885885981362,0.033290382309109405,0.1485016734646619,0.005544358285102378,0.18184086754832238,0.22234942039198416,0.009795509485751648,0.007633360754651993,0.10248313527789264,Alphabet Inc. (Class A),Communication Services,Interactive Media & Services,0.018785770012852733,0.35861919739919046,0.17520955281826717,0.002327639181748393,0.012517358893914974,0.004901777228884817,0.009358636141054179,0.20473757439842896,0.009734804134780851,0.2974316870700173,0.09891757890622947,0.1848633912266739,0.1237907713483937,0.4747231582244603,0.0934124336227098,0.19514885885981362,0.033290382309109405,0.1485016734646619,0.005544358285102378,0.18184086754832238,0.22234942039198416,0.009795509485751648,0.007633360754651993,0.10248313527789264
GOOG,0.0014384658334054556,0.38514062884925276,0.0037349106421293277,VNT,0.11777354568048998,Alphabet Inc. (Class C),Communication Services,Interactive Media & Services,0.04566051590778403,0.3585743806731937,0.23823808198402346,0.0694717878914499,0.006511972984713909,0.17634662448234742,0.01766569814824755,0.21408860294567592,0.01925841654022024,0.16431082926216117,0.07190226694346634,0.022205718817694047,0.12369618436799944,0.45902969409652583,0.04203982991971488,0.17726397196718052,0.06773857346561586,0.2565973733450074,0.19735244721942874,0.004341825943126259,0.028226124095029826,0.20592017325812503,0.015261698523545307,0.005257982263226252,Alphabet Inc. (Class C),Communication Services,Interactive Media & Services,0.04566051590778403,0.3585743806731937,0.23823808198402346,0.0694717878914499,0.006511972984713909,0.17634662448234742,0.01766569814824755,0.21408860294567592,0.01925841654022024,0.16431082926216117,0.07190226694346634,0.022205718817694047,0.12369618436799944,0.45902969409652583,0.04203982991971488,0.17726397196718052,0.06773857346561586,0.2565973733450074,0.19735244721942874,0.004341825943126259,0.028226124095029826,0.20592017325812503,0.015261698523545307,0.005257982263226252
MO,0.0021951256728753865,0.36418080027943533,0.006027571116300119,DPZ,0.11178381330707679,Altria Group Inc,Consumer Staples,Tobacco,-0.005067783447527665,0.25416478880362003,0.2264750437108373,0.027392110134156582,0.04332469409352147,0.14606566514325067,0.055099282522034,0.1628857205732873,0.006079957412535608,0.21435929107792048,0.08540573154271293,0.032912503789743676,0.024142537869995984,0.2949398628332877,0.002287167664040402,0.016351959355319585,0.006288541117891073,0.21112288840728557,0.012614698457651098,0.24958059605780855,0.2391287858313705,0.01999614092980676,0.242551863257816,7.735892101048135e-05,Altria Group Inc,Consumer Staples,Tobacco,-0.005067783447527665,0.25416478880362003,0.2264750437108373,0.027392110134156582,0.04332469409352147,0.14606566514325067,0.055099282522034,0.1628857205732873,0.006079957412535608,0.21435929107792048,0.08540573154271293,0.032912503789743676,0.024142537869995984,0.2949398628332877,0.002287167664040402,0.016351959355319585,0.006288541117891073,0.21112288840728557,0.012614698457651098,0.24958059605780855,0.2391287858313705,0.01999614092980676,0.242551863257816,7.735892101048135e-05
AMZN,-0.02795271650705733,0.38507002682137714,-0.0725912549927543,CARR,-0.09433815251054432,Amazon.com Inc.,Consumer Discretionary,Internet & Direct Marketing Retail,0.033661147186896286,0.3848725093620543,0.28733278679012236,0.03605726708088821,0.07524935057770152,0.10871361694885162,0.10402765218440034,0.13217057204785107,0.01419315274080671,0.030055922230618662,0.0014851597028277318,0.21071451969593183,0.09390911712298178,0.5199633460382381,0.046157927525181074,0.04223724651324525,0.0024774519677864975,0.11915486327979687,0.24049620346543385,0.230390896131978,0.19213715381891025,0.013297766987746023,0.017044251667568212,0.09660623864235408,Amazon.com Inc.,Consumer Discretionary,Internet & Direct Marketing Retail,0.033661147186896286,0.3848725093620543,0.28733278679012236,0.03605726708088821,0.07524935057770152,0.10871361694885162,0.10402765218440034,0.13217057204785107,0.01419315274080671,0.030055922230618662,0.0014851597028277318,0.21071451969593183,0.09390911712298178,0.5199633460382381,0.046157927525181074,0.04223724651324525,0.0024774519677864975,0.11915486327979687,0.24049620346543385,0.230390896131978,0.19213715381891025,0.013297766987746023,0.017044251667568212,0.09660623864235408
AMCR,-0.028887012690269054,0.47956462236817793,-0.06023591262345353,VNT,0.09710479454113063,Amcor plc,Materials,Paper Packaging,0.03295261239836077,0.36322366776150405,0.21612022018107013,0.21893941529435393,0.18148198047951852,0.10911119689885025,0.09639426818374482,0.06419699565127451,0.09170183379931796,0.004600836992388953,0.00423852751347215,0.013214725006008784,0.13094544826278998,0.5216097282636084,0.03339390802920033,0.031346038285589725,0.2801201248298905,0.0013880214067623158,0.06162977644846084,0.22374474181822604,0.028340727248502718,0.03878454534114753,0.2138750453170494,0.08737707127517061,Amcor plc,Materials,Paper Packaging,0.03295261239836077,0.36322366776150405,0.21612022018107013,0.21893941529435393,0.18148198047951852,0.10911119689885025,0.09639426818374482,0.06419699565127451,0.09170183379931796,0.004600836992388953,0.00423852751347215,0.013214725006008784,0.13094544826278998,0.5216097282636084,0.03339390802920033,0.031346038285589725,0.2801201248298905,0.0013880214067623158,0.06162977644846084,0.22374474181822604,0.028340727248502718,0.03878454534114753,0.2138750453170494,0.08737707127517061
AEE,-0.032795255427367276,0.4341461480850803,-0.07553966693478607,CARR,0.0571821261676748,Ameren Corp,Utilities,Multi-Utilities,-0.0033775264489336555,0.26117618571255347,0.05347986246932399,0.08415115300310837,0.001044544559382246,0.20514498310416523,0.07955557108303467,0.18585412952044827,0.2547933089759224,0.021530026085176606,0.09752564338289678,0.016920777816541464,0.030072374136676273,0.3380001161121922,0.031049100121312085,0.03522798609226081,0.029335621307524557,0.1716981875673523,0.044799262809278505,0.06408967973986071,0.04343663593798533,0.11682168344570361,0.19273900572896385,0.2708028372497583,Ameren Corp,Utilities,Multi-Utilities,-0.0033775264489336555,0.26117618571255347,0.05347986246932399,0.08415115300310837,0.001044544559382246,0.20514498310416523,0.07955557108303467,0.18585412952044827,0.2547933089759224,0.021530026085176606,0.09752564338289678,0.016920777816541464,0.030072374136676273,0.3380001161121922,0.031049100121312085,0.03522798609226081,0.029335621307524557,0.1716981875673523,0.044799262809278505,0.06408967973986071,0.04343663593798533,0.11682168344570361,0.19273900572896385,0.2708028372497583
AAL,-0.015218815334550273,1.0099899957966305,-0.015068283248237939,NFLX,-0.12320908105713785,American Airlines Group,Industrials,Airlines,0.0064089853493353305,0.2933633816264285,0.009843679017556835,0.05265353572567111,0.1241919746599088,0.10554714196817787,0.023032535495241566,0.02193969498821993,0.20263197647877046,0.20862284057993574,0.048631806925374305,0.20290481416114345,0.06014626001777319,0.3639384366236631,0.03745280327978509,0.20660908224909422,0.025192903849679687,0.04982225997791796,0.2314983882902199,0.2309381210107604,0.0016770959234117123,0.037119729116554735,0.011474667220642085,0.16821494908193418,American Airlines Group,Industrials,Airlines,0.0064089853493353305,0.2933633816264285,0.009843679017556835,0.05265353572567111,0.1241919746599088,0.10554714196817787,0.023032535495241566,0.02193969498821993,0.20263197647877046,0.20862284057993574,0.048631806925374305,0.20290481416114345,0.06014626001777319,0.3639384366236631,0.03745280327978509,0.20660908224909422,0.025192903849679687,0.04982225997791796,0.2314983882902199,0.2309381210107604,0.0016770959234117123,0.037119729116554735,0.011474667220642085,0.16821494908193418
AEP,-0.06148667375518413,0.3866001464205436,-0.15904462097202346,CARR,0.04402438469242111,American Electric Power,Utilities,Electric Utilities,0.0011758341384443469,0.2682751831594246,0.11163372681335752,0.011485305534899537,0.03181691695840912,0.20677917872503626,0.010498733960252013,0.1731366038449913,0.07254587636676722,0.17430418774854664,0.2076668578024585,0.0001326122452820262,0.02221119156486438,0.30569708369630677,0.005928788034473531,0.12083721014031136,0.09826668929329964,0.08457920727382698,0.06330275742871927,0.21184296036527772,0.0075501876303208605,0.03116399826820022,0.3101904444794307,0.06633775708613975,American Electric Power,Utilities,Electric Utilities,0.0011758341384443469,0.2682751831594246,0.11163372681335752,0.011485305534899537,0.03181691695840912,0.20677917872503626,0.010498733960252013,0.1731366038449913,0.07254587636676722,0.17430418774854664,0.2076668578024585,0.0001326122452820262,0.02221119156486438,0.30569708369630677,0.005928788034473531,0.12083721014031136,0.09826668929329964,0.08457920727382698,0.06330275742871927,0.21184296036527772,0.0075501876303208605,0.03116399826820022,0.3101904444794307,0.06633775708613975
AXP,0.01587287415450578,0.6302750848585004,0.025184041914125974,KR,-0.01449520820869405,American Express Co,Financials,Consumer Finance,-0.010086071563978888,0.27337412285510077,0.005049431768255343,0.07049879511974827,0.13031911433714716,0.0188422895399854,0.015914300390179572,0.30211297139675036,0.08691974373165351,0.05932266252291571,0.171337704844264,0.1396829863491006,0.047314658111082875,0.30985121196352444,0.06047577608109017,0.08986647112591152,0.024511808540097536,0.24139216096195623,0.011509038493284506,0.01629578787982922,0.22068017075323937,0.07284769284865823,0.02245424126401908,0.23996685205191406,American Express Co,Financials,Consumer Finance,-0.010086071563978888,0.27337412285510077,0.005049431768255343,0.07049879511974827,0.13031911433714716,0.0188422895399854,0.015914300390179572,0.30211297139675036,0.08691974373165351,0.05932266252291571,0.171337704844264,0.1396829863491006,0.047314658111082875,0.30985121196352444,0.06047577608109017,0.08986647112591152,0.024511808540097536,0.24139216096195623,0.011509038493284506,0.01629578787982922,0.22068017075323937,0.07284769284865823,0.02245424126401908,0.23996685205191406
AIG,0.0755414834718624,0.7241122115404869,0.10432289673882775,CLX,-0.0032643081936631975,American International Group,Financials,Property & Casualty Insurance,0.00032149663686444063,0.25683601904895487,0.01599788983710636,0.011344045463292865,0.18516827759097645,0.03571686660027352,0.016511071290676443,0.25477473635975234,0.12186806480931486,0.008994018334504679,0.24440712534974005,0.10521790436436235,0.04667268420735894,0.31289816442276974,0.17743934424038865,0.21969118349343286,0.0029744875209490197,0.015276395887987529,0.06248179050374203,0.23924913910361084,0.004745357112561581,0.23741846875066455,0.03834332985937314,0.0023805035272898194,American International Group,Financials,Property & Casualty Insurance,0.00032149663686444063,0.25683601904895487,0.01599788983710636,0.011344045463292865,0.18516827759097645,0.03571686660027352,0.016511071290676443,0.25477473635975234,0.12186806480931486,0.008994018334504679,0.24440712534974005,0.10521790436436235,0.04667268420735894,0.31289816442276974,0.17743934424038865,0.21969118349343286,0.0029744875209490197,0.015276395887987529,0.06248179050374203,0.23924913910361084,0.004745357112561581,0.23741846875066455,0.03834332985937314,0.0023805035272898194
AMT,-0.03564109311552366,0.44047373280841046,-0.08091536557306175,VNT,0.08108963270630787,American Tower Corp.,Real Estate,Specialized REITs,0.007111746057843378,0.35214191630823904,0.07527029942160424,0.011999975947461203,0.2438555311863313,0.13281068763071113,0.012530609987309906,0.06715783469188642,0.23826160603487578,0.017834791752255927,0.0329073817893154,0.16737128155824865,0.09086870220479244,0.5050687336277546,0.0019182637228863173,0.23689426267964392,0.009058541157378556,0.07898759307775985,0.23380695581140282,0.08861858833049377,0.015637265187358737,0.0088786895191135,0.14803030366644004,0.17816953684752254,American Tower Corp.,Real Estate,Specialized REITs,0.007111746057843378,0.35214191630823904,0.07527029942160424,0.011999975947461203,0.2438555311863313,0.13281068763071113,0.012530609987309906,0.06715783469188642,0.23826160603487578,0.017834791752255927,0.0329073817893154,0.16737128155824865,0.09086870220479244,0.5050687336277546,0.0019182637228863173,0.23689426267964392,0.009058541157378556,0.07898759307775985,0.23380695581140282,0.08861858833049377,0.015637265187358737,0.0088786895191135,0.14803030366644004,0.17816953684752254
AWK,0.040529101265583733,0.4283088698346589,0.09462587426972802,VNT,0.03384261633554127,American Water Works Company Inc,Utilities,Water Utilities,0.0237095395635344,0.32872339455774235,0.06543981214944031,0.2994646531357871,0.059148975077917734,0.018548685349066896,0.0030457021207652146,0.001642548518056603,0.01995690940086418,0.3328781936723863,0.029995005865315248,0.16987951471040055,0.02759477983626875,0.33417135886857513,0.2274015765523534,0.12187814019984136,0.07017116677123761,0.007424973495774484,0.0011950315657054793,0.03255267655058686,0.04755833872793531,0.2641386958384076,0.0004892885177138496,0.22719011178044393,American Water Works Company Inc,Utilities,Water Utilities,0.0237095395635344,0.32872339455774235,0.06543981214944031,0.2994646531357871,0.059148975077917734,0.018548685349066896,0.0030457021207652146,0.001642548518056603,0.01995690940086418,0.3328781936723863,0.029995005865315248,0.16987951471040055,0.02759477983626875,0.33417135886857513,0.2274015765523534,0.12187814019984136,0.07017116677123761,0.007424973495774484,0.0011950315657054793,0.03255267655058686,0.04755833872793531,0.2641386958384076,0.0004892885177138496,0.22719011178044393
AMP,0.04497507029698067,0.69410052601755,0.06479619105755223,KR,0.13928022452570302,Ameriprise Financial,Financials,Asset Management & Custody Banks,0.015656215844389268,0.2537723660505292,0.00016049221187491215,0.024429468589266524,0.026856050537843578,0.07776506738675372,0.2010093262909119,0.03309154258274816,0.2698476660183322,0.10965743817622572,0.22215953230863855,0.03502341589740484,0.07224136042019558,0.3074504336826189,0.05363149672752699,0.1683773500169091,0.02358493268162778,0.2869444752155997,0.08809090698743754,0.020639882894638906,0.03709164362614312,0.06519235701618997,0.23974470032269593,0.016702254511230873,Ameriprise Financial,Financials,Asset Management & Custody Banks,0.015656215844389268,0.2537723660505292,0.00016049221187491215,0.024429468589266524,0.026856050537843578,0.07776506738675372,0.2010093262909119,0.03309154258274816,0.2698476660183322,0.10965743817622572,0.22215953230863855,0.03502341589740484,0.07224136042019558,0.3074504336826189,0.05363149672752699,0.1683773500169091,0.02358493268162778,0.2869444752155997,0.08809090698743754,0.020639882894638906,0.03709164362614312,0.06519235701618997,0.23974470032269593,0.016702254511230873
ABC,0.08040098648318872,0.4213499360949954,0.1908176069239083,VNT,0.13944169850295673,AmerisourceBergen Corp,Health Care,Health Care Distributors,0.036072996213572545,0.3731984467504715,0.2004101695547729,0.18662030702588153,0.0007713058942582699,0.07678039377390605,0.021411231059236233,0.2117440218162386,0.028425388205241445,0.17828825664196302,0.07552616400766915,0.020022762020832863,0.12242629920439549,0.51285198198517,0.1685897730020342,0.03149744645362299,0.026565268144268538,0.266271788393124,0.06471375254127955,0.030450733004208183,0.2720763732621812,0.008493699947647163,0.004695462494536632,0.1266457027570976,AmerisourceBergen Corp,Health Care,Health Care Distributors,0.036072996213572545,0.3731984467504715,0.2004101695547729,0.18662030702588153,0.0007713058942582699,0.07678039377390605,0.021411231059236233,0.2117440218162386,0.028425388205241445,0.17828825664196302,0.07552616400766915,0.020022762020832863,0.12242629920439549,0.51285198198517,0.1685897730020342,0.03149744645362299,0.026565268144268538,0.266271788393124,0.06471375254127955,0.030450733004208183,0.2720763732621812,0.008493699947647163,0.004695462494536632,0.1266457027570976
AME,0.004134281378423532,0.46895029504774877,0.008816033217342527,CLX,0.161014564443481,AMETEK Inc.,Industrials,Electrical Components & Equipment,0.01847612223271962,0.28441953894083843,0.04769783992132581,0.015272613831918622,0.020728658374799893,0.22750793337894037,0.0034483310734440146,0.0936407009601338,0.17805236942884922,0.04252355968710154,0.36947031800833513,0.001657675335151591,0.08865969397482934,0.3540090275901824,0.010201607706114231,0.013315604112929015,0.10926225608675944,0.22375811028435424,0.019074478523258876,0.040718764765980374,0.21712379423202063,0.16255512784751552,0.0016975908182475245,0.20229266562282008,AMETEK Inc.,Industrials,Electrical Components & Equipment,0.01847612223271962,0.28441953894083843,0.04769783992132581,0.015272613831918622,0.020728658374799893,0.22750793337894037,0.0034483310734440146,0.0936407009601338,0.17805236942884922,0.04252355968710154,0.36947031800833513,0.001657675335151591,0.08865969397482934,0.3540090275901824,0.010201607706114231,0.013315604112929015,0.10926225608675944,0.22375811028435424,0.019074478523258876,0.040718764765980374,0.21712379423202063,0.16255512784751552,0.0016975908182475245,0.20229266562282008
AMGN,0.034011862328185316,0.38109220235167074,0.08924838167326046,CARR,-0.004796053575991428,Amgen Inc.,Health Care,Biotechnology,-0.012935465629419128,0.36078271696789094,0.2186933812892499,0.28665461588131663,0.03223162523310881,0.05070931257278712,0.11927507318848204,0.07916685368866927,0.0859291325709696,0.05600499801900767,0.06898371476131859,0.002351292795090149,0.07172185408521943,0.47424010019407986,0.1812842462869895,0.024411180968076984,0.022768148462155687,0.22745974417714915,0.015859725406050428,0.047093228462039075,0.0262217024083796,0.21988316987681478,0.04319059379339506,0.19182826015894983,Amgen Inc.,Health Care,Biotechnology,-0.012935465629419128,0.36078271696789094,0.2186933812892499,0.28665461588131663,0.03223162523310881,0.05070931257278712,0.11927507318848204,0.07916685368866927,0.0859291325709696,0.05600499801900767,0.06898371476131859,0.002351292795090149,0.07172185408521943,0.47424010019407986,0.1812842462869895,0.024411180968076984,0.022768148462155687,0.22745974417714915,0.015859725406050428,0.047093228462039075,0.0262217024083796,0.21988316987681478,0.04319059379339506,0.19182826015894983
APH,0.028217498821198506,0.4138659479367922,0.06818028630253009,KR,0.10728996958504103,Amphenol Corp,Information Technology,Electronic Components,0.07119412636391366,0.3380849589067718,0.2459099713397316,0.03557109675920301,0.01328089811026277,0.005557343132476678,0.2141186331364759,0.0024015313967927767,0.011265491332650555,0.10604918513007526,0.05257616104160352,0.31326968862072796,0.14940126354105437,0.5450767072181104,0.006747834868090629,0.009285597110192568,0.023686225228819805,0.1356082302785629,0.207662422818196,0.1964359070743956,0.21116075423365158,0.12933061729185744,0.007899038342502204,0.07218337275373138,Amphenol Corp,Information Technology,Electronic Components,0.07119412636391366,0.3380849589067718,0.2459099713397316,0.03557109675920301,0.01328089811026277,0.005557343132476678,0.2141186331364759,0.0024015313967927767,0.011265491332650555,0.10604918513007526,0.05257616104160352,0.31326968862072796,0.14940126354105437,0.5450767072181104,0.006747834868090629,0.009285597110192568,0.023686225228819805,0.1356082302785629,0.207662422818196,0.1964359070743956,0.21116075423365158,0.12933061729185744,0.007899038342502204,0.07218337275373138
