,Exp Return,Volatility,Sharpe,Min_Corr,Corr_value,Security,GICS Sector,GICS Sub-Industry,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,mv_Returns,mv_Volatility,mv_w0,mv_w1,mv_w2,mv_w3,mv_w4,mv_w5,mv_w6,mv_w7,mv_w8,mv_w9,or_Returns,or_Volatility,or_w0,or_w1,or_w2,or_w3,or_w4,or_w5,or_w6,or_w7,or_w8,or_w9
ED,-0.17726238302256647,0.3966703620529006,-0.44687579406027433,CMG,0.028798172281007187,Consolidated Edison,Utilities,Electric Utilities,ED,PNR,CARR,WMB,MMC,PFE,STZ,CMCSA,DIS,AMP,0.020011622726486798,0.2886974468074482,0.16540599962500094,0.007083513840079613,0.18415541930171947,0.04133334375965361,0.18495842401121787,0.18395138289001434,0.06778128949524609,0.14337408678443864,0.011199662079404277,0.01075687821322518,0.09496971337246256,0.3956441858162952,0.0018384770556358451,0.18924265380533517,0.16118091581222582,0.051290801865153196,0.010247904140236805,0.03590618090854517,0.14967657578878008,0.04745178021777725,0.19121189231714508,0.1619528180891656
STZ,0.18810965289265116,0.44458990615278143,0.4231082404016795,KR,0.0824288443717931,Constellation Brands,Consumer Staples,Distillers & Vintners,STZ,CPB,ED,DLR,JKHY,BAX,SBAC,INTC,KR,INCY,0.03629946490043469,0.2453542825014375,0.15720434576777528,0.25603329658167834,0.012668063980161915,0.013569709433684159,0.07661510407623981,0.09541568750619508,0.013257920887560481,0.06235045255895581,0.24028509658840413,0.07260032261934503,0.06470145086213344,0.2715717950037615,0.18996587414844268,0.06118993114241603,0.004036561532620284,0.1582446041210718,0.08548808669302328,0.02506396899784329,0.16524028962651519,0.0017638510916825416,0.209530966582306,0.09947586606407885
COO,0.1582942768825275,0.3903485484290741,0.40552034206242066,VNT,0.08253578556256465,The Cooper Companies,Health Care,Health Care Supplies,COO,INTC,NLOK,DPZ,HRL,FE,NEM,BAX,K,ILMN,0.08128171447118343,0.22491544896571056,0.04105928342628583,0.027070310220220734,0.1469106173938938,0.17334908246297304,0.16927636105728333,0.0029423140917633544,0.1378272551664977,0.07019369162233044,0.19768466766437817,0.03368641689437354,0.14185620923106945,0.24557741149494375,0.16258572809015162,0.0001830342008734242,0.27371387774440775,0.25592321056328077,0.10641519337146886,0.029986645257697717,0.16302604022959097,0.003173257509324544,0.0034644956209110697,0.001528517412293399
CPRT,0.24391809429143682,0.42565667818643765,0.5730395099888476,VNT,0.0763421438754101,Copart Inc,Industrials,Diversified Support Services,CPRT,PSX,REGN,OXY,CPB,VLO,ESS,UDR,VNO,CME,0.031375585904372776,0.2934022660911129,0.06501108257305646,0.027150759349184286,0.2698948336025544,0.012850140955710338,0.26807042191609903,0.011123827418026025,0.034002971041003104,0.1678619750349131,0.01721865088508636,0.12681533722436686,0.045311484763275754,0.3327694484100707,0.3571658451243525,0.07983385065192575,0.17209599354047384,0.002685846029243345,0.16771679898652872,0.12485003860122196,0.012775325310091817,0.022021848217238918,0.015712091513739496,0.045142362025183805
GLW,0.2783870724445781,0.49330854458656404,0.5643264757919224,NEM,0.1921014299061059,Corning Inc.,Information Technology,Electronic Components,GLW,INCY,FTI,LHX,EOG,AMT,BDX,COG,AVB,FRT,-0.0010957829302781878,0.30889639306551375,0.012605115987276554,0.31734397222754473,0.023754011396283498,0.14501419999034143,0.00041935400144444464,0.056647970768525825,0.14691965142101082,0.19850261856917262,0.0016203981135969193,0.09717270752480313,0.04346723313198615,0.3385468431455677,0.2701738803898171,0.23249654986140475,0.005609083795630423,0.054891696726577684,0.00317078242808746,0.02289803946494187,0.09602951297617002,0.18021629085668078,0.11446267270699725,0.020051490793692714
CTVA,0.4750151202836634,0.4993459488538178,0.9512746050588724,CLX,0.12203351556520003,Corteva,Materials,Fertilizers & Agricultural Chemicals,CTVA,LMT,BDX,BXP,OXY,BSX,PSX,VLO,WFC,NOV,0.008495334440435369,0.3770374808613457,0.2750731630166778,0.15186694916188756,0.20253536089185328,0.024753646856819175,0.027926862335941754,0.18379716636985857,0.10348462422075962,0.00667305248666198,0.01831249915415133,0.005576675505388945,0.012110564784926985,0.4219489094702656,0.29219725443531297,0.2045466341008207,0.17627641915226325,0.035324983208678475,0.11195853437275868,0.08020949334824329,0.0015245297865163225,0.0592433451346247,0.008878117882845165,0.029840688577936394
COST,0.22818517922840661,0.27896850266756024,0.8179603684518075,CARR,-0.038795295960128685,Costco Wholesale Corp.,Consumer Staples,Hypermarkets & Super Centers,COST,LVS,BK,DXC,RE,CTXS,PPL,AIG,WU,L,0.03596906876768986,0.3023963758724243,0.27029448576187276,0.00388689061816153,0.11456006997324514,0.009283692644519982,0.1967432078375322,0.26164936628689034,0.07461858450190637,0.04571780707947317,0.021178053298419302,0.0020678419979792344,0.03596906876768986,0.3023963758724243,0.27029448576187276,0.00388689061816153,0.11456006997324514,0.009283692644519982,0.1967432078375322,0.26164936628689034,0.07461858450190637,0.04571780707947317,0.021178053298419302,0.0020678419979792344
CCI,0.18312964647753474,0.41309231157226184,0.44331410037753766,VNT,0.0015754444409456308,Crown Castle International Corp.,Real Estate,Specialized REITs,CCI,ADP,TXT,HPQ,MOS,MLM,WAB,MDT,TDG,DRI,0.047336535323480436,0.3977407391695738,0.26639253636049093,0.1827563787335584,0.034185846835914205,0.10429137509162267,0.0005015587657036855,0.10896425313589998,0.014340828822370099,0.17326468215045285,0.06129646859648725,0.054006071507499816,0.09805538667432662,0.4734438141801899,0.19784354691755207,0.004687586947202296,0.13572595389685715,0.252035010390361,0.23765313489296497,0.0023674545083907845,0.01413055667241394,0.06693147504595753,0.0554124629666844,0.03321281776161576
CSX,0.23987474628055,0.4448260448664692,0.5392551741266794,KR,0.15413354348341385,CSX Corp.,Industrials,Railroads,CSX,T,CPB,WFC,REGN,XOM,INCY,KMI,HFC,VNO,0.011689372685513722,0.27227722619856276,0.049749289872209376,0.1961038208457014,0.2403441924303132,0.013250346069290672,0.23703578945133183,0.03666085413901116,0.1375636665712049,0.026351567976748206,0.0038775303089668644,0.05906294233522241,0.050083899403860724,0.3344553126248288,0.3114643278883912,0.12761860814168124,0.01269101350532686,0.001305841010311275,0.21854245167770203,0.06788516314347183,0.08979263013128887,0.13164606827921493,0.034127605117325405,0.004926291105286293
CMI,0.2649945357457844,0.4178407970557124,0.634199766066528,DPZ,0.10425444084140488,Cummins Inc.,Industrials,Industrial Machinery,CMI,RL,FOXA,AEP,JKHY,CINF,ETR,C,EIX,ALL,-0.0017736583468750643,0.3241144333247243,0.13036753114990043,0.024050249392147713,0.18846618896946998,0.25420341959056914,0.23074431896167483,0.029058464086622382,0.03734090745373452,0.0029817118834893166,0.007172965866731811,0.09561424264565985,0.03956261752866788,0.3681461455337257,0.2992476109779684,0.1130237860479294,0.06336327942864144,0.011514915293627805,0.16514163489493597,0.12517299807614968,0.03658827233675705,0.03849838789823011,0.004870590243074763,0.1425785248026854
CVS,0.06106504879583937,0.38387889862658275,0.15907373136245304,VNT,-0.1153680078002669,CVS Health,Health Care,Health Care Services,CVS,NVDA,WST,DG,CHD,ROL,EBAY,KMB,WEC,PGR,0.18478706496484562,0.2567765444697718,0.02561637413458008,0.017540929201560296,0.15499687847736318,0.20105031082722266,0.22043497567562242,0.009223736531726966,0.1055684537706805,0.22177557494291603,0.0014363693323795168,0.0423563971059484,0.36275100929011667,0.31415469609403895,0.025710188234546877,0.2131265662815178,0.22167347065428994,0.037610238038828646,0.04711856533580054,0.2143710651495119,0.10242640812141153,0.0733456473866717,0.011876978314249827,0.052740872483171164
DHI,0.22577791229530192,0.5787163554502383,0.3901357032144839,KR,0.054484866459426635,D. R. Horton,Consumer Discretionary,Homebuilding,DHI,VTRS,NCLH,HPE,MTB,RTX,IFF,XRX,SLB,FLIR,-0.032804767873571394,0.39071123391859686,0.07653647803617347,0.17027832461316192,0.009771335773364389,0.015293792133220586,0.07268274017190363,0.14127936413557685,0.28572655206240644,0.0015259438638289444,0.045552190945544725,0.18135327826481903,0.0063198909002933935,0.42287703671115173,0.28137935631680794,0.055649262040258794,0.029751460951173758,0.029674461508246673,0.050531676568259624,0.07736374146925483,0.18867750763055105,0.0387580604269288,0.05777346669442246,0.19044100639409603
DHR,0.4302355132641099,0.3253476161354556,1.3223871696818739,VNT,0.0444070818230501,Danaher Corp.,Health Care,Health Care Equipment,DHR,AIG,DXC,PPL,PXD,ALLE,ALK,AFL,BK,WELL,0.023780431248804287,0.3857600535176564,0.23831605194943487,0.01031191863717782,0.014798678292316325,0.12423628704582942,0.04160659790254435,0.24393736640657526,0.025328848993084498,0.02714852682949977,0.20888695655031847,0.06542876739321922,0.03814781813924094,0.43867932992486086,0.317726390380082,0.18143609699765806,0.06766256271652352,0.07596118306085835,0.03958360973346998,0.059027251230308275,0.01770688774070678,0.15414509502302168,0.023928677446929406,0.06282224567044198
DRI,0.05499482947394342,0.7944231911596521,0.06922611284001567,CAG,-0.1352851707811304,Darden Restaurants,Consumer Discretionary,Restaurants,DRI,EQIX,CCI,BAX,LLY,AKAM,INTC,PRGO,FE,SJM,0.06733334731200517,0.2799826256127859,0.05681779267782921,0.16196718528479515,0.04556204775280815,0.09733706578457306,0.05535549309489926,0.12293996608532905,0.027208768217246493,0.06752177853021767,0.011283706091375953,0.354006196480926,0.12326432465944435,0.3276774232197366,0.05540082511395551,0.2775829151568988,0.12045716958777526,0.0393032387632017,0.301732372993671,0.11132711397733132,0.06497925379967279,0.012041976254099534,0.0012012328539682037,0.015973901499425788
DVA,0.4475743876316401,0.3989639927546391,1.1218415590373745,VNT,0.13434515193735375,DaVita Inc.,Health Care,Health Care Facilities,DVA,CXO,SPG,RTX,FOXA,D,CME,XRX,SLG,INCY,0.023767233670262053,0.33298361789570124,0.19887796788561943,0.02096788100389387,0.028884109210642644,0.012871729089401646,0.14157996105328902,0.23714202992988867,0.11104207375413612,0.042047861517118555,0.009388025933925797,0.19719836062208432,0.044226415915822395,0.37787699976129213,0.3412468364323395,0.15509118536080288,0.025930454656086777,0.052629954748637416,0.06464617496507519,0.11238075806289602,0.03019185906431529,0.08960919567414602,0.033237943397410506,0.0950356376382903
DE,0.5103265049714211,0.4443759078538136,1.1484117296910328,CLX,0.1628545066421748,Deere & Co.,Industrials,Agricultural & Farm Machinery,DE,RTX,TSN,COG,SLB,UAL,BSX,NCLH,FLIR,CSCO,0.027136914738727654,0.3598710496898131,0.16731521625757872,0.012884822863323458,0.19335039193157613,0.12353536769155184,0.00247407655486838,0.01186958934924137,0.08352684274405113,0.018650708128349323,0.19567970865601841,0.19071327582344116,0.07665293592531197,0.4053426905965367,0.3294393015234364,0.16417143718397242,0.046775413891209566,0.18084827080891985,0.06811319241776383,0.023361277188552104,0.05248086535070056,0.011129889500842574,0.11404198031293589,0.009638371821666866
DAL,-0.3129901104353551,0.784116428570503,-0.3991628016338812,CTXS,-0.1439460408729318,Delta Air Lines Inc.,Industrials,Airlines,DAL,EXPD,VRSN,IPGP,CL,AWK,PLD,DGX,JBHT,ADSK,0.10048478766411746,0.28271496357312764,0.05910697161535011,0.31517016117902386,0.0540476347797726,0.01371666649269902,0.32589387519329616,0.07348272102629304,0.024331747322377854,0.07362851906445891,0.03444915898587225,0.026172544340856238,0.20794222915958466,0.33064153137263075,0.0019868294856970944,0.08284485811120448,0.04805848092283325,0.1982925114244053,0.07721647389496235,0.156625498331208,0.012233436834108243,0.10788981962835144,0.0736911819336799,0.24116090943354995
XRAY,0.04298140572483745,0.46694594505476,0.09204792584674207,KR,-0.06464960981917114,Dentsply Sirona,Health Care,Health Care Supplies,XRAY,WST,DG,ATVI,KMB,TSCO,NVDA,EBAY,CHD,EA,0.147924617209172,0.24534491102345268,0.14088984658877254,0.10266697966769554,0.0987509883516483,0.0018622848289688583,0.19086000898346486,0.017592366140801008,0.0027069902815845723,0.1111080437573441,0.21845031474252732,0.11511217665719274,0.40298387859189466,0.3329937869161929,0.00760136928360647,0.30872223451925496,0.12905766317175296,0.002607221286475344,0.020951399890420188,0.2504402992313266,0.23827493069904518,0.018464712111617668,0.013504289921659309,0.01037587988484123
DVN,-0.11115587174166264,0.9663518843961934,-0.1150262896327007,CTXS,-0.10443971613885251,Devon Energy,Energy,Oil & Gas Exploration & Production,DVN,MNST,MCO,ZTS,TYL,RMD,PLD,EXPD,PG,ENPH,0.1585489377300459,0.28533432108608187,0.012287412037096759,0.13954152268243408,0.03871114271487259,0.13424592400058996,0.20134161926873642,0.02744337025971239,0.008195125827236293,0.14828473623313665,0.2796279267020912,0.010321220274093719,0.9554260784007726,0.44377653727747196,0.023007018338457575,0.23222453398527904,0.0017149636569509833,0.27334269295721736,0.012336829162524763,0.0012770739570091075,0.012987986454882309,0.03533872058501914,0.11155420770519453,0.29621597319746523
DXCM,0.5041746694648886,0.5405827571801775,0.9326502977912151,AAL,0.045779626141578114,DexCom,Health Care,Health Care Equipment,DXCM,CE,GPN,AON,SNA,PEG,J,RHI,XYL,NRG,0.09210051625865348,0.3363072175217063,0.16610925676539867,0.05644000060437335,0.027965196323815143,0.2933678021892983,0.04788265763823786,0.11521280009678887,0.20444605939639054,0.010769048670114762,0.023535560972673644,0.05427161734290897,0.15747385256264532,0.36569679241273295,0.2844272891409575,0.0607044553156454,0.03670613898695832,0.04640324833449534,0.035634889997039496,0.0052202740499342,0.06977236761158823,0.08773035572772242,0.2902170327768277,0.08318394805883142
FANG,-0.2980968153774148,1.0536841518401272,-0.282909081299957,KR,-0.18677771680799485,Diamondback Energy,Energy,Oil & Gas Exploration & Production,FANG,LIN,KLAC,BLK,UNH,JBHT,DRE,ALGN,WHR,SWKS,0.15116291163185394,0.3756983515626028,0.0016725908613575483,0.25519233769656113,0.005295672327812652,0.20306104657256005,0.24136942473655842,0.16353632835253576,0.05294939940000563,0.0147937530585537,0.02683293696347587,0.03529651003057933,0.2689779071051427,0.44767030582759,0.0037880802025764275,0.006925160395658851,0.2101982861061986,0.25514894050791154,0.029228767033996288,0.10886643226035525,0.01690978315252329,0.17803387979750232,0.14902502169827664,0.04187564884500069
DLR,0.19628239695815458,0.4190194586814862,0.46843265364283915,VNT,0.06700965349096379,Digital Realty Trust Inc,Real Estate,Specialized REITs,DLR,NWS,SYK,CAH,APTV,WMB,AMP,MS,PPG,WY,0.10305308403439653,0.3762630670668393,0.2674699498855566,0.18152631334924565,0.2517573240146286,0.005794067129566395,0.02416629476437147,0.0137919443794038,0.02380316091336754,0.046228106077858315,0.18211057796978938,0.003352261516212325,0.14937134412174927,0.42976512462252087,0.1812880542542732,0.2029009601866872,0.12909303287280907,0.03927608636411763,0.22535617800790628,0.051063503516622574,0.006589674691415261,0.14725103499192152,0.015998981258935608,0.0011824938553116687
DFS,0.13839242802357235,0.8237944810652613,0.16799387614810793,CLX,-0.0340982006475363,Discover Financial Services,Financials,Consumer Finance,DFS,IFF,FE,KMB,SJM,LLY,INTC,PRGO,NFLX,EQIX,0.04836102179779781,0.26950491893917505,0.004449339752405098,0.1128777853285723,0.044703940398316315,0.19558390722443864,0.4227747378086381,0.09274332748365152,0.047550632019408214,0.018034423823118918,0.02782999260810028,0.033451913553350546,0.1560840306939607,0.3306679512253711,0.13698615471218006,0.01630396166104697,0.003200559759300969,0.06262239846183858,0.0578731307557833,0.060296684164474375,0.025349350301626807,0.03235460335118583,0.33248438149474335,0.2725287753378197
DISCA,0.11688448262786692,0.5030684052807856,0.2323431195457968,CLX,-0.029941304767981618,"Discovery, Inc. (Class A)",Communication Services,Broadcasting,DISCA,ABT,K,AMGN,MCO,HUM,POOL,CHRW,CDNS,ETSY,0.1765852865553914,0.2676729840259913,0.04334950324825006,0.05360157326992827,0.29294220632410994,0.16546091279557104,0.05310705673238153,0.011971720126065807,0.02900802512790671,0.2568372607626794,0.014497643329275542,0.07922409828383188,0.6942451235001694,0.4032710508176784,0.01154664881932637,0.04795488764459264,0.011336919757989082,0.0005947538154201988,0.11399997187833086,0.004800430673306053,0.22910211903153363,0.13355857581642164,0.11757751391973068,0.329528178643349
DISCK,0.06698778031081182,0.5005725827712151,0.13382231192120314,KR,-0.0566535170637534,"Discovery, Inc. (Class C)",Communication Services,Broadcasting,DISCK,IDXX,UPS,LOW,CHTR,NDAQ,ILMN,COST,PLD,VRSK,0.20139417087601727,0.2773303171655031,0.0024543965658584297,0.17835160576738718,0.04099726890940724,0.01417966824620114,0.23056044239462173,0.037756287478725684,0.04435525870965479,0.377970599671476,0.014267203566673945,0.0591072686899939,0.25573789494152677,0.3083518276852754,0.0073901703695148785,0.26241952121578443,0.3740132644332938,0.08746278425099589,0.09073439198194518,0.0013611646249121554,0.010252425786318251,0.14506234191845802,0.005443930207051881,0.015860005211725415
DISH,-0.027408300134039245,0.6150205790864506,-0.044564850455494416,VNT,0.19833061101011626,Dish Network,Communication Services,Cable & Satellite,DISH,EQIX,GIS,WMT,DXCM,NFLX,INCY,CPB,NLOK,HRL,0.09894359824809348,0.2293613847402889,0.0006727293261310123,0.010977469699376774,0.05278590594273889,0.19735294526803226,0.02765515165162067,0.045282728823556016,0.13139406418907304,0.13464646804441316,0.21787701760101177,0.18135551945404618,0.19951014725299068,0.2779998682415181,0.017947252857319088,0.016266312827064127,0.24906076656049309,0.0008192117986691889,0.17359466323274142,0.26643706063980693,0.026348123434259105,0.002315285808774815,0.23280384383248232,0.01440747900838996
